Date,Shift,Batch ID,Plating Type,Component Type,Machine ID,Bath Temperature (°C),pH Level,Plating Time (min),Thickness (μm),Adhesion Strength (MPa),Phosphorus Content (%),Surface Roughness (Ra μm),Visual Inspection,Corrosion Test,Operator ID,Pass/Fail
2025-10-19,Shift 2,ELP3044,Electroless Copper,PCB Panel,Tank A,62.5,5.04,77.0,11.15,13.6,,1.11,Blister,Pass,TECH914,Fail
2025-10-19,Shift 2,ELP1587,Electroless Copper,Gear Housing,Tank B,72.8,4.85,34.7,15.03,12.6,,0.54,Pass,Fail,TECH485,Fail
2025-10-19,Shift 2,ELP8346,Electroless Copper,Valve Body,Tank A,60.2,5.07,67.0,11.15,12.5,,0.58,Blister,Pass,TECH324,Fail
2025-10-20,Shift 1,ELP7347,Electroless Copper,Connector Pins,Tank B,67.2,4.64,71.2,23.88,17.8,,0.9,Pass,Pass,TECH580,Pass
2025-10-20,Shift 1,ELP4675,Electroless Nickel,Connector Pins,Tank C,92.6,5.36,42.6,21.7,21.5,11.04,0.86,Dull Finish,Fail,TECH619,Pass
2025-10-20,Shift 1,ELP7123,Electroless Copper,Gear Housing,Tank B,72.6,5.18,44.6,16.3,12.7,,0.52,Dull Finish,Pass,TECH921,Fail
2025-10-20,Shift 2,ELP5643,Electroless Copper,Gear Housing,Tank A,67.2,5.13,84.5,23.54,24.5,,0.51,Pass,Fail,TECH339,Pass
2025-10-20,Shift 2,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-10-20,Shift 2,ELP4742,Electroless Nickel,Gear Housing,Tank C,87.8,5.23,59.9,18.38,24.4,9.82,0.98,Blister,Fail,TECH330,Pass
2025-10-21,Shift 1,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-10-21,Shift 1,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-10-21,Shift 1,ELP9303,Electroless Nickel,Connector Pins,Tank B,93.2,5.2,51.4,14.11,10.4,11.07,0.4,Blister,Pass,TECH217,Fail
2025-10-21,Shift 2,ELP3133,Electroless Nickel,PCB Panel,Tank C,85.8,4.52,54.0,20.44,18.0,7.42,0.32,Dull Finish,Pass,TECH902,Pass
2025-10-21,Shift 2,ELP7378,Electroless Nickel,Heat Sink,Tank A,90.3,5.3,62.0,17.9,18.8,7.14,0.37,Blister,Pass,TECH270,Pass
2025-10-21,Shift 2,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-10-22,Shift 1,ELP5781,Electroless Copper,Gear Housing,Tank B,60.9,5.21,80.9,14.88,20.2,,0.41,Pass,Fail,TECH623,Pass
2025-10-22,Shift 1,ELP3829,Electroless Copper,Valve Body,Tank B,73.9,5.3,78.2,22.81,20.6,,0.44,Dull Finish,Pass,TECH748,Pass
2025-10-22,Shift 1,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-10-22,Shift 2,ELP4854,Electroless Copper,Valve Body,Tank B,71.9,4.97,62.0,24.52,20.7,,1.08,Blister,Fail,TECH619,Pass
2025-10-22,Shift 2,ELP1152,Electroless Copper,PCB Panel,Tank A,64.6,4.65,75.5,11.47,12.9,,0.68,Blister,Pass,TECH590,Fail
2025-10-22,Shift 2,ELP4223,Electroless Copper,Valve Body,Tank B,74.3,5.18,47.6,20.02,10.2,,1.14,Blister,Fail,TECH869,Fail
2025-10-23,Shift 1,ELP5173,Electroless Nickel,Connector Pins,Tank B,91.3,4.97,86.9,14.57,15.3,6.53,0.65,Pass,Pass,TECH995,Pass
2025-10-23,Shift 1,ELP6872,Electroless Nickel,Valve Body,Tank C,91.1,4.51,56.6,22.39,11.2,7.23,0.61,Dull Finish,Pass,TECH850,Fail
2025-10-23,Shift 1,ELP1909,Electroless Nickel,Gear Housing,Tank B,91.7,5.05,69.0,20.96,14.3,6.21,1.11,Pass,Pass,TECH580,Fail
2025-10-23,Shift 2,ELP3833,Electroless Copper,Valve Body,Tank B,72.7,5.13,50.8,17.18,18.7,,0.53,Dull Finish,Pass,TECH522,Pass
2025-10-23,Shift 2,ELP7279,Electroless Nickel,Connector Pins,Tank C,89.6,5.19,32.5,15.53,14.9,9.24,0.85,Dull Finish,Fail,TECH253,Fail
2025-10-23,Shift 2,ELP4675,Electroless Nickel,Connector Pins,Tank C,92.6,5.36,42.6,21.7,21.5,11.04,0.86,Dull Finish,Fail,TECH619,Pass
2025-10-24,Shift 1,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-10-24,Shift 1,ELP8685,Electroless Nickel,Connector Pins,Tank B,92.7,5.04,89.8,24.35,11.5,8.92,0.42,Blister,Fail,TECH489,Fail
2025-10-24,Shift 1,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-10-24,Shift 2,ELP2761,Electroless Copper,Gear Housing,Tank C,72.4,4.73,57.3,16.84,14.4,,0.96,Dull Finish,Pass,TECH574,Fail
2025-10-24,Shift 2,ELP6793,Electroless Copper,PCB Panel,Tank A,73.7,4.92,84.3,17.15,13.8,,0.24,Pass,Fail,TECH539,Fail
2025-10-24,Shift 2,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-10-25,Shift 1,ELP4689,Electroless Copper,Connector Pins,Tank B,64.0,5.24,88.9,10.55,15.8,,0.97,Pass,Fail,TECH383,Fail
2025-10-25,Shift 1,ELP2868,Electroless Nickel,Connector Pins,Tank B,88.1,5.17,62.7,10.53,17.4,10.37,1.09,Pitting,Pass,TECH613,Fail
2025-10-25,Shift 1,ELP3962,Electroless Nickel,Valve Body,Tank B,91.5,5.2,30.6,21.52,19.9,8.79,0.88,Blister,Pass,TECH707,Pass
2025-10-25,Shift 2,ELP1068,Electroless Nickel,Gear Housing,Tank B,88.3,4.75,35.2,13.2,23.9,9.57,0.94,Pitting,Fail,TECH202,Pass
2025-10-25,Shift 2,ELP5829,Electroless Copper,Valve Body,Tank B,71.3,5.48,36.3,20.9,11.5,,0.71,Pitting,Pass,TECH311,Fail
2025-10-25,Shift 2,ELP8276,Electroless Copper,Connector Pins,Tank A,68.9,5.27,36.9,11.92,15.2,,1.08,Blister,Pass,TECH508,Fail
2025-10-26,Shift 1,ELP6657,Electroless Copper,Heat Sink,Tank C,62.6,4.71,73.7,19.34,16.5,,0.21,Pass,Pass,TECH530,Pass
2025-10-26,Shift 1,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-10-26,Shift 1,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-10-26,Shift 2,ELP9746,Electroless Nickel,Valve Body,Tank C,85.1,5.32,79.8,17.55,23.9,10.18,0.98,Pitting,Pass,TECH930,Pass
2025-10-26,Shift 2,ELP1680,Electroless Nickel,Heat Sink,Tank B,88.8,5.14,49.5,21.23,15.6,6.05,0.61,Pass,Pass,TECH457,Pass
2025-10-26,Shift 2,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-10-27,Shift 1,ELP1259,Electroless Nickel,Valve Body,Tank B,86.2,4.64,70.3,15.03,12.5,11.55,1.08,Pass,Pass,TECH454,Fail
2025-10-27,Shift 1,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-10-27,Shift 1,ELP7804,Electroless Copper,Gear Housing,Tank B,71.9,4.83,40.1,19.65,20.6,,0.69,Pitting,Fail,TECH856,Pass
2025-10-27,Shift 2,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-10-27,Shift 2,ELP6269,Electroless Nickel,Gear Housing,Tank A,94.3,4.56,84.9,24.58,17.0,11.86,0.47,Dull Finish,Fail,TECH469,Pass
2025-10-27,Shift 2,ELP7036,Electroless Nickel,PCB Panel,Tank B,92.7,5.47,41.8,22.76,21.2,10.57,0.79,Blister,Fail,TECH182,Pass
2025-10-28,Shift 1,ELP1152,Electroless Copper,PCB Panel,Tank A,64.6,4.65,75.5,11.47,12.9,,0.68,Blister,Pass,TECH590,Fail
2025-10-28,Shift 1,ELP9888,Electroless Copper,PCB Panel,Tank B,72.5,5.0,32.8,18.5,10.3,,0.85,Dull Finish,Pass,TECH853,Fail
2025-10-28,Shift 1,ELP3044,Electroless Copper,PCB Panel,Tank A,62.5,5.04,77.0,11.15,13.6,,1.11,Blister,Pass,TECH914,Fail
2025-10-28,Shift 2,ELP4339,Electroless Nickel,Valve Body,Tank A,87.2,5.28,49.8,20.19,24.3,7.46,0.27,Blister,Pass,TECH961,Pass
2025-10-28,Shift 2,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-10-28,Shift 2,ELP4540,Electroless Nickel,Heat Sink,Tank C,91.6,4.85,43.5,22.99,21.3,8.85,0.5,Blister,Pass,TECH725,Pass
2025-10-29,Shift 1,ELP5829,Electroless Copper,Valve Body,Tank B,71.3,5.48,36.3,20.9,11.5,,0.71,Pitting,Pass,TECH311,Fail
2025-10-29,Shift 1,ELP4211,Electroless Nickel,PCB Panel,Tank A,91.1,4.57,73.7,17.61,16.6,11.02,0.4,Blister,Fail,TECH492,Pass
2025-10-29,Shift 1,ELP2851,Electroless Nickel,PCB Panel,Tank C,91.3,4.85,38.7,10.95,14.0,9.48,0.83,Pass,Fail,TECH844,Fail
2025-10-29,Shift 2,ELP4203,Electroless Nickel,Valve Body,Tank A,88.7,5.1,35.7,12.89,10.2,7.33,0.83,Blister,Fail,TECH835,Fail
2025-10-29,Shift 2,ELP6059,Electroless Nickel,Valve Body,Tank A,94.5,5.36,69.1,16.01,11.1,9.0,0.51,Dull Finish,Pass,TECH459,Fail
2025-10-29,Shift 2,ELP2830,Electroless Copper,PCB Panel,Tank C,73.0,5.32,52.6,23.78,18.7,,0.44,Pitting,Fail,TECH252,Pass
2025-10-30,Shift 1,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-10-30,Shift 1,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-10-30,Shift 1,ELP3074,Electroless Nickel,Valve Body,Tank C,91.7,4.51,44.4,10.75,18.7,6.47,0.99,Pitting,Pass,TECH275,Fail
2025-10-30,Shift 2,ELP6164,Electroless Copper,Connector Pins,Tank A,62.2,5.28,34.5,17.76,17.3,,0.94,Pitting,Fail,TECH110,Pass
2025-10-30,Shift 2,ELP6520,Electroless Copper,Valve Body,Tank A,69.5,5.39,84.0,15.11,18.4,,0.36,Blister,Pass,TECH765,Pass
2025-10-30,Shift 2,ELP9417,Electroless Copper,Valve Body,Tank C,63.4,5.37,51.7,14.59,13.6,,0.47,Pass,Fail,TECH514,Fail
2025-10-31,Shift 1,ELP6383,Electroless Nickel,Connector Pins,Tank A,92.9,4.97,74.0,10.56,12.9,10.87,0.54,Blister,Pass,TECH648,Fail
2025-10-31,Shift 1,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-10-31,Shift 1,ELP9086,Electroless Copper,Heat Sink,Tank B,70.5,5.33,58.0,16.89,11.2,,0.73,Blister,Fail,TECH820,Fail
2025-10-31,Shift 2,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-10-31,Shift 2,ELP9746,Electroless Nickel,Valve Body,Tank C,85.1,5.32,79.8,17.55,23.9,10.18,0.98,Pitting,Pass,TECH930,Pass
2025-10-31,Shift 2,ELP5217,Electroless Nickel,Valve Body,Tank B,85.6,5.37,71.1,10.19,21.3,11.96,0.82,Pass,Fail,TECH928,Fail
2025-11-01,Shift 1,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-11-01,Shift 1,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-11-01,Shift 1,ELP2851,Electroless Nickel,PCB Panel,Tank C,91.3,4.85,38.7,10.95,14.0,9.48,0.83,Pass,Fail,TECH844,Fail
2025-11-01,Shift 2,ELP4299,Electroless Nickel,Valve Body,Tank A,92.1,5.28,59.9,21.45,17.7,10.25,1.0,Blister,Pass,TECH320,Pass
2025-11-01,Shift 2,ELP7804,Electroless Copper,Gear Housing,Tank B,71.9,4.83,40.1,19.65,20.6,,0.69,Pitting,Fail,TECH856,Pass
2025-11-01,Shift 2,ELP8608,Electroless Nickel,Connector Pins,Tank B,88.2,5.49,63.4,23.63,17.4,10.44,0.83,Pass,Fail,TECH533,Pass
2025-11-02,Shift 1,ELP7347,Electroless Copper,Connector Pins,Tank B,67.2,4.64,71.2,23.88,17.8,,0.9,Pass,Pass,TECH580,Pass
2025-11-02,Shift 1,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-11-02,Shift 1,ELP7207,Electroless Copper,PCB Panel,Tank C,70.6,5.11,67.6,21.15,19.1,,0.84,Blister,Fail,TECH550,Pass
2025-11-02,Shift 2,ELP6571,Electroless Nickel,Valve Body,Tank A,90.6,5.28,55.8,21.95,24.7,8.59,0.23,Pass,Fail,TECH846,Pass
2025-11-02,Shift 2,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-11-02,Shift 2,ELP9906,Electroless Nickel,Heat Sink,Tank C,87.9,5.44,58.3,13.69,11.9,10.0,0.81,Dull Finish,Fail,TECH771,Fail
2025-11-03,Shift 1,ELP7378,Electroless Nickel,Heat Sink,Tank A,90.3,5.3,62.0,17.9,18.8,7.14,0.37,Blister,Pass,TECH270,Pass
2025-11-03,Shift 1,ELP5163,Electroless Copper,Connector Pins,Tank B,73.0,4.69,79.2,13.95,16.4,,0.65,Pitting,Pass,TECH179,Pass
2025-11-03,Shift 1,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-11-03,Shift 2,ELP3460,Electroless Copper,PCB Panel,Tank B,63.9,4.62,88.8,14.8,14.5,,0.52,Dull Finish,Pass,TECH480,Fail
2025-11-03,Shift 2,ELP2833,Electroless Copper,Valve Body,Tank B,62.3,5.49,57.6,11.99,11.7,,0.87,Pass,Fail,TECH817,Fail
2025-11-03,Shift 2,ELP2868,Electroless Nickel,Connector Pins,Tank B,88.1,5.17,62.7,10.53,17.4,10.37,1.09,Pitting,Pass,TECH613,Fail
2025-11-04,Shift 1,ELP9888,Electroless Copper,PCB Panel,Tank B,72.5,5.0,32.8,18.5,10.3,,0.85,Dull Finish,Pass,TECH853,Fail
2025-11-04,Shift 1,ELP5250,Electroless Copper,Connector Pins,Tank A,72.6,5.23,83.9,13.69,16.6,,0.64,Pass,Fail,TECH134,Pass
2025-11-04,Shift 1,ELP1265,Electroless Copper,Valve Body,Tank C,66.1,4.53,43.7,18.67,14.5,,1.0,Pass,Pass,TECH562,Fail
2025-11-04,Shift 2,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-11-04,Shift 2,ELP7568,Electroless Copper,PCB Panel,Tank A,70.7,4.51,83.4,11.23,22.5,,1.02,Blister,Pass,TECH119,Fail
2025-11-04,Shift 2,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-11-05,Shift 1,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-11-05,Shift 1,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-11-05,Shift 1,ELP4780,Electroless Copper,Gear Housing,Tank A,62.0,4.89,76.0,20.21,15.8,,0.85,Blister,Fail,TECH444,Pass
2025-11-05,Shift 2,ELP9623,Electroless Copper,Heat Sink,Tank C,61.1,4.78,49.9,15.54,18.0,,0.21,Pitting,Pass,TECH356,Pass
2025-11-05,Shift 2,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-11-05,Shift 2,ELP1152,Electroless Copper,PCB Panel,Tank A,64.6,4.65,75.5,11.47,12.9,,0.68,Blister,Pass,TECH590,Fail
2025-11-06,Shift 1,ELP1797,Electroless Copper,Valve Body,Tank A,63.8,5.31,42.3,23.62,22.9,,0.34,Pass,Fail,TECH776,Pass
2025-11-06,Shift 1,ELP1155,Electroless Nickel,Valve Body,Tank C,89.3,4.8,34.5,24.61,18.5,7.28,0.55,Dull Finish,Fail,TECH147,Pass
2025-11-06,Shift 1,ELP8338,Electroless Copper,PCB Panel,Tank B,72.4,5.24,86.8,24.8,14.1,,1.17,Blister,Pass,TECH312,Fail
2025-11-06,Shift 2,ELP5217,Electroless Nickel,Valve Body,Tank B,85.6,5.37,71.1,10.19,21.3,11.96,0.82,Pass,Fail,TECH928,Fail
2025-11-06,Shift 2,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-11-06,Shift 2,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-11-07,Shift 1,ELP6520,Electroless Copper,Valve Body,Tank A,69.5,5.39,84.0,15.11,18.4,,0.36,Blister,Pass,TECH765,Pass
2025-11-07,Shift 1,ELP7261,Electroless Copper,PCB Panel,Tank A,60.2,5.17,31.5,12.99,16.1,,1.01,Dull Finish,Pass,TECH785,Pass
2025-11-07,Shift 1,ELP3878,Electroless Nickel,PCB Panel,Tank B,90.4,5.15,54.6,19.55,19.1,10.84,0.6,Pitting,Fail,TECH123,Pass
2025-11-07,Shift 2,ELP1481,Electroless Nickel,Connector Pins,Tank A,87.7,4.5,30.0,10.79,11.4,8.21,0.56,Pass,Fail,TECH537,Fail
2025-11-07,Shift 2,ELP3460,Electroless Copper,PCB Panel,Tank B,63.9,4.62,88.8,14.8,14.5,,0.52,Dull Finish,Pass,TECH480,Fail
2025-11-07,Shift 2,ELP7207,Electroless Copper,PCB Panel,Tank C,70.6,5.11,67.6,21.15,19.1,,0.84,Blister,Fail,TECH550,Pass
2025-11-08,Shift 1,ELP7969,Electroless Copper,Gear Housing,Tank B,63.7,5.01,37.6,17.78,17.3,,1.19,Blister,Pass,TECH279,Pass
2025-11-08,Shift 1,ELP2479,Electroless Nickel,PCB Panel,Tank C,88.7,5.02,32.2,10.08,10.9,11.13,1.04,Blister,Pass,TECH162,Fail
2025-11-08,Shift 1,ELP1839,Electroless Copper,Connector Pins,Tank B,66.9,4.71,31.4,20.36,20.4,,0.65,Pitting,Pass,TECH305,Pass
2025-11-08,Shift 2,ELP4767,Electroless Copper,Gear Housing,Tank C,70.8,5.42,44.4,22.81,16.3,,0.44,Blister,Pass,TECH381,Pass
2025-11-08,Shift 2,ELP4522,Electroless Copper,Connector Pins,Tank A,72.0,5.38,38.6,15.78,14.5,,0.68,Pass,Pass,TECH637,Fail
2025-11-08,Shift 2,ELP9571,Electroless Nickel,Connector Pins,Tank C,88.9,5.36,56.9,18.62,10.2,11.45,0.27,Dull Finish,Pass,TECH349,Fail
2025-11-09,Shift 1,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-11-09,Shift 1,ELP2623,Electroless Copper,Gear Housing,Tank A,69.8,5.1,64.7,21.53,23.6,,0.35,Dull Finish,Fail,TECH568,Pass
2025-11-09,Shift 1,ELP5249,Electroless Nickel,Gear Housing,Tank C,92.2,4.63,30.7,21.17,15.7,9.83,0.68,Blister,Pass,TECH300,Pass
2025-11-09,Shift 2,ELP9766,Electroless Copper,Heat Sink,Tank A,72.4,5.08,81.4,20.17,20.0,,0.32,Pitting,Fail,TECH118,Pass
2025-11-09,Shift 2,ELP2479,Electroless Nickel,PCB Panel,Tank C,88.7,5.02,32.2,10.08,10.9,11.13,1.04,Blister,Pass,TECH162,Fail
2025-11-09,Shift 2,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-11-10,Shift 1,ELP6960,Electroless Copper,Heat Sink,Tank A,73.1,4.71,67.7,16.23,13.1,,0.79,Pass,Pass,TECH865,Fail
2025-11-10,Shift 1,ELP3460,Electroless Copper,PCB Panel,Tank B,63.9,4.62,88.8,14.8,14.5,,0.52,Dull Finish,Pass,TECH480,Fail
2025-11-10,Shift 1,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-11-10,Shift 2,ELP8574,Electroless Copper,Connector Pins,Tank A,62.2,4.91,60.7,20.63,22.0,,0.66,Pass,Pass,TECH936,Pass
2025-11-10,Shift 2,ELP8276,Electroless Copper,Connector Pins,Tank A,68.9,5.27,36.9,11.92,15.2,,1.08,Blister,Pass,TECH508,Fail
2025-11-10,Shift 2,ELP2257,Electroless Copper,Valve Body,Tank B,71.7,4.88,32.2,18.24,15.0,,1.15,Blister,Fail,TECH697,Pass
2025-11-11,Shift 1,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-11-11,Shift 1,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-11-11,Shift 1,ELP2307,Electroless Nickel,Heat Sink,Tank A,86.6,4.72,81.3,20.54,24.7,6.01,0.53,Pitting,Pass,TECH402,Pass
2025-11-11,Shift 2,ELP8574,Electroless Copper,Connector Pins,Tank A,62.2,4.91,60.7,20.63,22.0,,0.66,Pass,Pass,TECH936,Pass
2025-11-11,Shift 2,ELP5249,Electroless Nickel,Gear Housing,Tank C,92.2,4.63,30.7,21.17,15.7,9.83,0.68,Blister,Pass,TECH300,Pass
2025-11-11,Shift 2,ELP1481,Electroless Nickel,Connector Pins,Tank A,87.7,4.5,30.0,10.79,11.4,8.21,0.56,Pass,Fail,TECH537,Fail
2025-11-12,Shift 1,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-11-12,Shift 1,ELP4854,Electroless Copper,Valve Body,Tank B,71.9,4.97,62.0,24.52,20.7,,1.08,Blister,Fail,TECH619,Pass
2025-11-12,Shift 1,ELP7804,Electroless Copper,Gear Housing,Tank B,71.9,4.83,40.1,19.65,20.6,,0.69,Pitting,Fail,TECH856,Pass
2025-11-12,Shift 2,ELP1259,Electroless Nickel,Valve Body,Tank B,86.2,4.64,70.3,15.03,12.5,11.55,1.08,Pass,Pass,TECH454,Fail
2025-11-12,Shift 2,ELP7036,Electroless Nickel,PCB Panel,Tank B,92.7,5.47,41.8,22.76,21.2,10.57,0.79,Blister,Fail,TECH182,Pass
2025-11-12,Shift 2,ELP5570,Electroless Copper,Gear Housing,Tank C,65.3,5.47,47.4,10.82,14.7,,0.76,Pitting,Pass,TECH905,Fail
2025-11-13,Shift 1,ELP5492,Electroless Copper,Valve Body,Tank A,63.5,4.63,58.3,17.75,13.2,,0.92,Pitting,Fail,TECH837,Fail
2025-11-13,Shift 1,ELP7057,Electroless Nickel,Valve Body,Tank C,88.6,4.96,56.4,23.85,17.8,8.51,0.41,Pitting,Pass,TECH924,Pass
2025-11-13,Shift 1,ELP9666,Electroless Copper,Heat Sink,Tank B,62.0,5.32,37.0,20.5,15.5,,1.05,Pitting,Pass,TECH785,Pass
2025-11-13,Shift 2,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-11-13,Shift 2,ELP3878,Electroless Nickel,PCB Panel,Tank B,90.4,5.15,54.6,19.55,19.1,10.84,0.6,Pitting,Fail,TECH123,Pass
2025-11-13,Shift 2,ELP1797,Electroless Copper,Valve Body,Tank A,63.8,5.31,42.3,23.62,22.9,,0.34,Pass,Fail,TECH776,Pass
2025-11-14,Shift 1,ELP2474,Electroless Copper,Valve Body,Tank C,71.6,5.29,49.3,24.38,11.0,,1.16,Dull Finish,Pass,TECH910,Fail
2025-11-14,Shift 1,ELP1797,Electroless Copper,Valve Body,Tank A,63.8,5.31,42.3,23.62,22.9,,0.34,Pass,Fail,TECH776,Pass
2025-11-14,Shift 1,ELP5492,Electroless Copper,Valve Body,Tank A,63.5,4.63,58.3,17.75,13.2,,0.92,Pitting,Fail,TECH837,Fail
2025-11-14,Shift 2,ELP1259,Electroless Nickel,Valve Body,Tank B,86.2,4.64,70.3,15.03,12.5,11.55,1.08,Pass,Pass,TECH454,Fail
2025-11-14,Shift 2,ELP4211,Electroless Nickel,PCB Panel,Tank A,91.1,4.57,73.7,17.61,16.6,11.02,0.4,Blister,Fail,TECH492,Pass
2025-11-14,Shift 2,ELP7279,Electroless Nickel,Connector Pins,Tank C,89.6,5.19,32.5,15.53,14.9,9.24,0.85,Dull Finish,Fail,TECH253,Fail
2025-11-15,Shift 1,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-11-15,Shift 1,ELP1680,Electroless Nickel,Heat Sink,Tank B,88.8,5.14,49.5,21.23,15.6,6.05,0.61,Pass,Pass,TECH457,Pass
2025-11-15,Shift 1,ELP7600,Electroless Copper,Heat Sink,Tank A,62.7,4.69,44.2,20.96,19.7,,0.79,Pitting,Fail,TECH803,Pass
2025-11-15,Shift 2,ELP8473,Electroless Nickel,Gear Housing,Tank C,89.6,4.77,72.9,13.29,22.3,6.61,0.59,Blister,Fail,TECH460,Pass
2025-11-15,Shift 2,ELP9255,Electroless Copper,Gear Housing,Tank A,60.4,4.65,58.1,15.27,12.4,,1.08,Blister,Fail,TECH481,Fail
2025-11-15,Shift 2,ELP9303,Electroless Nickel,Connector Pins,Tank B,93.2,5.2,51.4,14.11,10.4,11.07,0.4,Blister,Pass,TECH217,Fail
2025-11-16,Shift 1,ELP6793,Electroless Copper,PCB Panel,Tank A,73.7,4.92,84.3,17.15,13.8,,0.24,Pass,Fail,TECH539,Fail
