Date,Shift,Mold ID,Part Name,Wear Level (%),Surface Roughness (Ra μm),Clearance (mm),Alignment Accuracy (mm),Leak Check,Corrosion,Crack Detected,Function Test,Lubrication Status,Pass/Fail
2025-11-09,Shift 1,MOLD152,Cooling Channel,50.6,0.38,0.368,0.08,Fail,Minor,Yes,Pass,Good,Pass
2025-11-09,Shift 1,MOLD634,Gate Insert,30.8,0.61,0.411,0.182,Pass,Severe,No,Pass,Dry,Fail
2025-11-09,Shift 1,MOLD201,Cavity Plate,92.4,1.07,0.455,0.185,Fail,Moderate,Yes,Fail,Needs Reapply,Fail
2025-11-09,Shift 2,MOLD829,Vent Groove,25.4,0.88,0.426,0.068,Fail,Minor,No,Pass,Needs Reapply,Pass
2025-11-09,Shift 2,MOLD505,Slide Unit,21.2,1.03,0.332,0.015,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-11-09,Shift 2,MOLD803,Runner Channel,89.3,1.15,0.152,0.175,Fail,Minor,Yes,Pass,Dry,Fail
2025-11-10,Shift 1,MOLD679,Lifter,86.3,1.12,0.273,0.125,Fail,None,No,Fail,Good,Fail
2025-11-10,Shift 1,MOLD704,Ejector Pins,77.4,0.85,0.174,0.018,Pass,Minor,Yes,Pass,Good,Pass
2025-11-10,Shift 1,MOLD679,Lifter,86.3,1.12,0.273,0.125,Fail,None,No,Fail,Good,Fail
2025-11-10,Shift 2,MOLD565,Runner Channel,16.2,0.65,0.213,0.097,Pass,Moderate,Yes,Pass,Needs Reapply,Pass
2025-11-10,Shift 2,MOLD674,Guide Pin,61.2,0.24,0.459,0.03,Fail,None,No,Pass,Dry,Pass
2025-11-10,Shift 2,MOLD961,Cooling Channel,61.3,0.88,0.263,0.089,Pass,None,Yes,Fail,Dry,Pass
2025-11-11,Shift 1,MOLD504,Sprue Bushing,57.2,0.86,0.253,0.041,Pass,Moderate,No,Pass,Dry,Pass
2025-11-11,Shift 1,MOLD372,Sprue Bushing,78.2,0.7,0.419,0.064,Pass,Minor,No,Pass,Good,Pass
2025-11-11,Shift 1,MOLD390,Sprue Bushing,3.7,0.28,0.251,0.049,Fail,None,Yes,Fail,Dry,Pass
2025-11-11,Shift 2,MOLD958,Cooling Channel,38.6,0.71,0.387,0.056,Pass,None,No,Pass,Needs Reapply,Pass
2025-11-11,Shift 2,MOLD507,Vent Groove,37.7,0.65,0.023,0.176,Fail,Severe,Yes,Pass,Dry,Fail
2025-11-11,Shift 2,MOLD892,Clamp Plate,74.0,1.0,0.015,0.08,Pass,Minor,Yes,Fail,Good,Pass
2025-11-12,Shift 1,MOLD998,Hot Runner Manifold,30.2,0.86,0.215,0.025,Pass,Moderate,No,Fail,Dry,Pass
2025-11-12,Shift 1,MOLD686,Hot Runner Manifold,55.3,0.71,0.237,0.195,Pass,Minor,Yes,Pass,Good,Fail
2025-11-12,Shift 1,MOLD852,Cavity Plate,44.4,0.12,0.399,0.091,Pass,Minor,No,Fail,Needs Reapply,Pass
2025-11-12,Shift 2,MOLD873,Cooling Channel,10.6,0.57,0.437,0.053,Fail,Severe,No,Pass,Needs Reapply,Pass
2025-11-12,Shift 2,MOLD620,Hot Runner Manifold,70.1,0.52,0.128,0.066,Pass,None,No,Fail,Good,Pass
2025-11-12,Shift 2,MOLD746,Ejector Pins,15.8,0.8,0.373,0.051,Fail,Minor,No,Fail,Needs Reapply,Pass
2025-11-13,Shift 1,MOLD706,Vent Groove,80.7,1.0,0.054,0.102,Fail,None,Yes,Fail,Needs Reapply,Fail
2025-11-13,Shift 1,MOLD156,Lifter,14.4,1.06,0.271,0.171,Pass,None,Yes,Pass,Good,Fail
2025-11-13,Shift 1,MOLD741,Guide Pin,60.8,1.03,0.323,0.076,Pass,Severe,No,Fail,Needs Reapply,Fail
2025-11-13,Shift 2,MOLD514,Vent Groove,83.6,0.32,0.439,0.193,Fail,None,No,Fail,Dry,Fail
2025-11-13,Shift 2,MOLD996,Sprue Bushing,14.4,0.16,0.263,0.065,Pass,Minor,No,Fail,Dry,Pass
2025-11-13,Shift 2,MOLD484,Ejector Pins,17.1,1.01,0.49,0.053,Fail,Minor,Yes,Pass,Good,Fail
2025-11-14,Shift 1,MOLD466,Core Puller,1.2,0.25,0.408,0.089,Fail,Severe,Yes,Fail,Needs Reapply,Pass
2025-11-14,Shift 1,MOLD921,Ejector Pins,31.4,0.42,0.053,0.069,Fail,None,No,Fail,Dry,Pass
2025-11-14,Shift 1,MOLD576,Guide Pin,29.1,0.5,0.416,0.053,Pass,Severe,Yes,Fail,Dry,Pass
2025-11-14,Shift 2,MOLD244,Sprue Bushing,66.6,1.11,0.338,0.031,Fail,Severe,No,Fail,Good,Fail
2025-11-14,Shift 2,MOLD553,Hot Runner Manifold,32.9,0.9,0.219,0.034,Pass,Moderate,No,Pass,Dry,Pass
2025-11-14,Shift 2,MOLD545,Hot Runner Manifold,82.1,0.94,0.173,0.047,Fail,Severe,No,Pass,Dry,Fail
2025-11-15,Shift 1,MOLD586,Core Plate,86.8,0.25,0.224,0.178,Fail,None,No,Pass,Good,Fail
2025-11-15,Shift 1,MOLD941,Cooling Channel,29.7,0.71,0.492,0.184,Fail,Moderate,Yes,Pass,Dry,Fail
2025-11-15,Shift 1,MOLD530,Core Puller,63.4,0.43,0.192,0.057,Pass,None,No,Pass,Dry,Pass
2025-11-15,Shift 2,MOLD435,Cooling Channel,49.9,0.34,0.364,0.04,Pass,Severe,Yes,Fail,Good,Pass
2025-11-15,Shift 2,MOLD752,Core Plate,30.4,0.56,0.41,0.087,Pass,Minor,Yes,Fail,Good,Pass
2025-11-15,Shift 2,MOLD782,Runner Channel,20.6,0.1,0.119,0.019,Pass,None,No,Pass,Good,Pass
2025-11-16,Shift 1,MOLD189,Support Pillar,30.6,0.99,0.455,0.043,Pass,Minor,Yes,Pass,Needs Reapply,Pass
2025-11-16,Shift 1,MOLD406,Vent Groove,2.0,0.56,0.058,0.015,Pass,Moderate,No,Pass,Dry,Pass
2025-11-16,Shift 1,MOLD586,Core Plate,86.8,0.25,0.224,0.178,Fail,None,No,Pass,Good,Fail
2025-11-16,Shift 2,MOLD154,Hot Runner Manifold,21.6,0.75,0.089,0.144,Pass,Minor,No,Fail,Good,Pass
2025-11-16,Shift 2,MOLD734,Runner Channel,47.4,0.33,0.486,0.086,Pass,Severe,Yes,Pass,Needs Reapply,Pass
2025-11-16,Shift 2,MOLD311,Guide Bushing,15.2,1.12,0.197,0.154,Fail,Minor,Yes,Pass,Needs Reapply,Fail
2025-11-17,Shift 1,MOLD734,Runner Channel,47.4,0.33,0.486,0.086,Pass,Severe,Yes,Pass,Needs Reapply,Pass
2025-11-17,Shift 1,MOLD399,Ejector Pins,38.7,1.14,0.121,0.077,Fail,None,Yes,Pass,Needs Reapply,Fail
2025-11-17,Shift 1,MOLD702,Support Pillar,59.0,0.59,0.187,0.122,Fail,None,Yes,Fail,Good,Pass
2025-11-17,Shift 2,MOLD339,Ejector Pins,83.8,0.78,0.296,0.013,Fail,Moderate,No,Fail,Dry,Fail
2025-11-17,Shift 2,MOLD575,Slide Unit,55.1,1.0,0.23,0.146,Fail,None,No,Pass,Dry,Pass
2025-11-17,Shift 2,MOLD609,Slide Unit,80.9,0.81,0.257,0.053,Pass,Severe,Yes,Fail,Needs Reapply,Fail
2025-11-18,Shift 1,MOLD399,Ejector Pins,38.7,1.14,0.121,0.077,Fail,None,Yes,Pass,Needs Reapply,Fail
2025-11-18,Shift 1,MOLD840,Clamp Plate,55.1,1.02,0.164,0.176,Fail,Severe,No,Pass,Good,Fail
2025-11-18,Shift 1,MOLD502,Clamp Plate,17.7,1.04,0.419,0.107,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-11-18,Shift 2,MOLD801,Ejector Pins,73.7,0.48,0.021,0.17,Fail,None,Yes,Pass,Needs Reapply,Fail
2025-11-18,Shift 2,MOLD742,Core Plate,43.5,0.28,0.339,0.188,Pass,Moderate,Yes,Fail,Good,Fail
2025-11-18,Shift 2,MOLD913,Ejector Pins,54.6,0.43,0.417,0.119,Fail,Minor,No,Pass,Dry,Pass
2025-11-19,Shift 1,MOLD730,Core Puller,55.1,0.64,0.122,0.054,Pass,None,No,Pass,Needs Reapply,Pass
2025-11-19,Shift 1,MOLD207,Ejector Plate,14.3,0.42,0.421,0.141,Fail,Severe,No,Fail,Needs Reapply,Pass
2025-11-19,Shift 1,MOLD939,Lifter,48.3,0.95,0.445,0.105,Fail,Minor,Yes,Pass,Good,Pass
2025-11-19,Shift 2,MOLD365,Support Pillar,67.5,1.17,0.421,0.155,Pass,Minor,Yes,Fail,Needs Reapply,Fail
2025-11-19,Shift 2,MOLD226,Cavity Plate,3.3,0.35,0.046,0.176,Pass,None,Yes,Pass,Dry,Fail
2025-11-19,Shift 2,MOLD124,Support Pillar,11.1,0.74,0.056,0.147,Pass,None,Yes,Pass,Good,Pass
2025-11-20,Shift 1,MOLD312,Runner Channel,37.4,0.28,0.451,0.152,Fail,None,No,Fail,Needs Reapply,Fail
2025-11-20,Shift 1,MOLD547,Support Pillar,62.0,0.61,0.364,0.048,Fail,None,No,Pass,Good,Pass
2025-11-20,Shift 1,MOLD189,Support Pillar,30.6,0.99,0.455,0.043,Pass,Minor,Yes,Pass,Needs Reapply,Pass
2025-11-20,Shift 2,MOLD336,Guide Bushing,68.8,0.59,0.342,0.062,Fail,Minor,No,Pass,Good,Pass
2025-11-20,Shift 2,MOLD321,Hot Runner Manifold,89.7,0.82,0.259,0.196,Fail,Severe,Yes,Pass,Needs Reapply,Fail
2025-11-20,Shift 2,MOLD186,Ejector Pins,43.3,0.53,0.439,0.019,Fail,Severe,No,Pass,Needs Reapply,Pass
2025-11-21,Shift 1,MOLD806,Support Pillar,29.8,0.76,0.348,0.036,Pass,Moderate,Yes,Pass,Dry,Pass
2025-11-21,Shift 1,MOLD864,Runner Channel,7.1,0.22,0.046,0.026,Pass,Moderate,No,Pass,Dry,Pass
2025-11-21,Shift 1,MOLD871,Clamp Plate,60.6,0.86,0.388,0.095,Fail,Moderate,No,Pass,Dry,Pass
2025-11-21,Shift 2,MOLD489,Core Puller,35.1,0.9,0.31,0.173,Pass,Moderate,Yes,Fail,Dry,Fail
2025-11-21,Shift 2,MOLD181,Ejector Pins,72.7,0.7,0.299,0.196,Fail,Moderate,No,Pass,Needs Reapply,Fail
2025-11-21,Shift 2,MOLD577,Guide Bushing,47.1,0.81,0.264,0.183,Pass,Severe,No,Pass,Good,Fail
2025-11-22,Shift 1,MOLD553,Hot Runner Manifold,32.9,0.9,0.219,0.034,Pass,Moderate,No,Pass,Dry,Pass
2025-11-22,Shift 1,MOLD113,Vent Groove,23.1,0.52,0.073,0.106,Fail,None,No,Fail,Needs Reapply,Pass
2025-11-22,Shift 1,MOLD646,Sprue Bushing,25.6,0.54,0.166,0.139,Fail,Moderate,Yes,Pass,Dry,Pass
2025-11-22,Shift 2,MOLD255,Cooling Channel,68.9,0.16,0.483,0.114,Fail,Minor,Yes,Fail,Good,Pass
2025-11-22,Shift 2,MOLD580,Vent Groove,37.7,0.24,0.489,0.113,Pass,None,No,Fail,Dry,Pass
2025-11-22,Shift 2,MOLD212,Vent Groove,20.6,1.09,0.158,0.07,Fail,None,Yes,Fail,Good,Fail
2025-11-23,Shift 1,MOLD804,Ejector Plate,68.8,0.32,0.184,0.101,Pass,Moderate,Yes,Pass,Good,Pass
2025-11-23,Shift 1,MOLD336,Guide Bushing,68.8,0.59,0.342,0.062,Fail,Minor,No,Pass,Good,Pass
2025-11-23,Shift 1,MOLD950,Gate Insert,93.3,0.27,0.195,0.151,Fail,Moderate,Yes,Fail,Needs Reapply,Fail
2025-11-23,Shift 2,MOLD865,Clamp Plate,11.4,1.11,0.318,0.181,Fail,Severe,No,Pass,Needs Reapply,Fail
2025-11-23,Shift 2,MOLD742,Core Plate,43.5,0.28,0.339,0.188,Pass,Moderate,Yes,Fail,Good,Fail
2025-11-23,Shift 2,MOLD277,Sprue Bushing,8.3,0.82,0.045,0.173,Pass,Severe,Yes,Fail,Good,Fail
2025-11-24,Shift 1,MOLD423,Slide Unit,50.5,0.73,0.026,0.135,Fail,None,No,Fail,Needs Reapply,Pass
2025-11-24,Shift 1,MOLD865,Clamp Plate,11.4,1.11,0.318,0.181,Fail,Severe,No,Pass,Needs Reapply,Fail
2025-11-24,Shift 1,MOLD351,Runner Channel,80.4,0.73,0.146,0.186,Fail,Severe,Yes,Pass,Good,Fail
2025-11-24,Shift 2,MOLD381,Guide Pin,54.4,0.18,0.093,0.158,Pass,Severe,No,Pass,Needs Reapply,Fail
2025-11-24,Shift 2,MOLD973,Sprue Bushing,74.3,0.57,0.185,0.058,Fail,None,No,Fail,Good,Pass
2025-11-24,Shift 2,MOLD964,Support Pillar,25.1,0.22,0.357,0.147,Fail,None,Yes,Pass,Dry,Pass
2025-11-25,Shift 1,MOLD414,Cooling Channel,25.5,1.19,0.39,0.044,Pass,Severe,No,Fail,Good,Fail
2025-11-25,Shift 1,MOLD803,Runner Channel,89.3,1.15,0.152,0.175,Fail,Minor,Yes,Pass,Dry,Fail
2025-11-25,Shift 1,MOLD129,Vent Groove,10.6,0.1,0.286,0.146,Fail,None,No,Fail,Good,Pass
2025-11-25,Shift 2,MOLD559,Vent Groove,5.7,0.37,0.459,0.097,Fail,Moderate,Yes,Fail,Needs Reapply,Pass
2025-11-25,Shift 2,MOLD547,Support Pillar,62.0,0.61,0.364,0.048,Fail,None,No,Pass,Good,Pass
2025-11-25,Shift 2,MOLD636,Vent Groove,78.2,0.69,0.214,0.159,Fail,Minor,No,Pass,Good,Fail
2025-11-26,Shift 1,MOLD704,Ejector Pins,77.4,0.85,0.174,0.018,Pass,Minor,Yes,Pass,Good,Pass
2025-11-26,Shift 1,MOLD771,Vent Groove,44.4,0.68,0.11,0.191,Pass,Severe,No,Pass,Good,Fail
2025-11-26,Shift 1,MOLD781,Ejector Pins,23.6,0.65,0.277,0.181,Fail,Minor,Yes,Fail,Dry,Fail
2025-11-26,Shift 2,MOLD231,Runner Channel,31.8,0.71,0.419,0.115,Fail,Minor,No,Fail,Needs Reapply,Pass
2025-11-26,Shift 2,MOLD522,Gate Insert,36.9,0.17,0.109,0.012,Pass,Severe,No,Fail,Dry,Pass
2025-11-26,Shift 2,MOLD280,Support Pillar,31.9,0.27,0.272,0.098,Pass,Moderate,No,Fail,Needs Reapply,Pass
2025-11-27,Shift 1,MOLD565,Support Pillar,73.6,0.22,0.403,0.156,Fail,Severe,No,Fail,Good,Fail
2025-11-27,Shift 1,MOLD730,Guide Bushing,24.5,0.92,0.185,0.178,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-11-27,Shift 1,MOLD752,Clamp Plate,21.1,0.1,0.161,0.041,Pass,Moderate,Yes,Fail,Needs Reapply,Pass
2025-11-27,Shift 2,MOLD242,Core Puller,27.3,0.62,0.041,0.057,Fail,Moderate,No,Fail,Dry,Pass
2025-11-27,Shift 2,MOLD545,Hot Runner Manifold,82.1,0.94,0.173,0.047,Fail,Severe,No,Pass,Dry,Fail
2025-11-27,Shift 2,MOLD580,Vent Groove,37.7,0.24,0.489,0.113,Pass,None,No,Fail,Dry,Pass
2025-11-28,Shift 1,MOLD860,Ejector Pins,76.1,0.71,0.036,0.188,Fail,Severe,Yes,Fail,Good,Fail
2025-11-28,Shift 1,MOLD484,Ejector Pins,17.1,1.01,0.49,0.053,Fail,Minor,Yes,Pass,Good,Fail
2025-11-28,Shift 1,MOLD277,Sprue Bushing,8.3,0.82,0.045,0.173,Pass,Severe,Yes,Fail,Good,Fail
2025-11-28,Shift 2,MOLD776,Guide Bushing,60.3,0.98,0.078,0.156,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-11-28,Shift 2,MOLD113,Vent Groove,23.1,0.52,0.073,0.106,Fail,None,No,Fail,Needs Reapply,Pass
2025-11-28,Shift 2,MOLD939,Lifter,48.3,0.95,0.445,0.105,Fail,Minor,Yes,Pass,Good,Pass
2025-11-29,Shift 1,MOLD480,Guide Bushing,69.8,1.1,0.343,0.119,Pass,Severe,Yes,Fail,Needs Reapply,Fail
2025-11-29,Shift 1,MOLD382,Guide Pin,25.0,0.71,0.114,0.089,Pass,None,Yes,Pass,Dry,Pass
2025-11-29,Shift 1,MOLD410,Ejector Pins,37.7,1.01,0.163,0.023,Pass,Severe,No,Fail,Dry,Fail
2025-11-29,Shift 2,MOLD137,Hot Runner Manifold,67.8,0.22,0.085,0.014,Fail,Moderate,No,Fail,Needs Reapply,Pass
2025-11-29,Shift 2,MOLD706,Vent Groove,80.7,1.0,0.054,0.102,Fail,None,Yes,Fail,Needs Reapply,Fail
2025-11-29,Shift 2,MOLD829,Vent Groove,25.4,0.88,0.426,0.068,Fail,Minor,No,Pass,Needs Reapply,Pass
2025-11-30,Shift 1,MOLD562,Lifter,33.0,1.17,0.118,0.119,Fail,None,No,Pass,Dry,Fail
2025-11-30,Shift 1,MOLD587,Guide Bushing,92.5,0.93,0.239,0.165,Fail,Moderate,No,Pass,Dry,Fail
2025-11-30,Shift 1,MOLD562,Lifter,33.0,1.17,0.118,0.119,Fail,None,No,Pass,Dry,Fail
2025-11-30,Shift 2,MOLD226,Cavity Plate,3.3,0.35,0.046,0.176,Pass,None,Yes,Pass,Dry,Fail
2025-11-30,Shift 2,MOLD835,Support Pillar,87.7,0.31,0.273,0.093,Pass,Severe,Yes,Pass,Dry,Fail
2025-11-30,Shift 2,MOLD963,Cooling Channel,97.0,0.88,0.141,0.053,Fail,Severe,No,Pass,Dry,Fail
2025-12-01,Shift 1,MOLD604,Clamp Plate,55.7,0.8,0.279,0.054,Fail,Moderate,Yes,Pass,Needs Reapply,Pass
2025-12-01,Shift 1,MOLD511,Lifter,24.3,0.63,0.226,0.082,Fail,None,Yes,Fail,Needs Reapply,Pass
2025-12-01,Shift 1,MOLD242,Core Puller,27.3,0.62,0.041,0.057,Fail,Moderate,No,Fail,Dry,Pass
2025-12-01,Shift 2,MOLD804,Ejector Plate,68.8,0.32,0.184,0.101,Pass,Moderate,Yes,Pass,Good,Pass
2025-12-01,Shift 2,MOLD211,Ejector Plate,71.2,0.61,0.096,0.141,Fail,None,Yes,Pass,Dry,Pass
2025-12-01,Shift 2,MOLD999,Core Plate,51.8,0.41,0.09,0.188,Pass,Minor,Yes,Fail,Good,Fail
2025-12-02,Shift 1,MOLD102,Gate Insert,50.6,0.43,0.033,0.099,Fail,None,No,Fail,Dry,Pass
2025-12-02,Shift 1,MOLD503,Clamp Plate,18.1,0.74,0.388,0.16,Pass,Moderate,No,Fail,Dry,Fail
2025-12-02,Shift 1,MOLD752,Core Plate,30.4,0.56,0.41,0.087,Pass,Minor,Yes,Fail,Good,Pass
2025-12-02,Shift 2,MOLD913,Ejector Pins,54.6,0.43,0.417,0.119,Fail,Minor,No,Pass,Dry,Pass
2025-12-02,Shift 2,MOLD736,Lifter,39.6,0.91,0.069,0.131,Pass,None,Yes,Fail,Needs Reapply,Pass
2025-12-02,Shift 2,MOLD871,Ejector Pins,88.1,0.8,0.376,0.139,Fail,Severe,Yes,Pass,Needs Reapply,Fail
2025-12-03,Shift 1,MOLD855,Runner Channel,48.8,0.64,0.097,0.028,Pass,Moderate,No,Pass,Dry,Pass
2025-12-03,Shift 1,MOLD605,Clamp Plate,81.6,1.16,0.428,0.026,Fail,Moderate,No,Fail,Dry,Fail
2025-12-03,Shift 1,MOLD208,Support Pillar,84.4,0.8,0.024,0.123,Fail,Severe,No,Fail,Dry,Fail
2025-12-03,Shift 2,MOLD375,Vent Groove,11.5,0.71,0.108,0.169,Pass,None,Yes,Fail,Good,Fail
2025-12-03,Shift 2,MOLD382,Runner Channel,86.5,0.54,0.432,0.128,Fail,Severe,Yes,Pass,Dry,Fail
2025-12-03,Shift 2,MOLD381,Guide Pin,54.4,0.18,0.093,0.158,Pass,Severe,No,Pass,Needs Reapply,Fail
2025-12-04,Shift 1,MOLD955,Support Pillar,41.3,0.63,0.357,0.083,Fail,Moderate,Yes,Fail,Needs Reapply,Pass
2025-12-04,Shift 1,MOLD621,Clamp Plate,3.2,1.11,0.038,0.07,Pass,None,No,Pass,Needs Reapply,Fail
2025-12-04,Shift 1,MOLD915,Cooling Channel,67.0,0.8,0.22,0.058,Fail,Severe,No,Fail,Dry,Pass
2025-12-04,Shift 2,MOLD572,Lifter,58.8,0.27,0.063,0.035,Fail,Moderate,Yes,Fail,Dry,Pass
2025-12-04,Shift 2,MOLD211,Ejector Plate,71.2,0.61,0.096,0.141,Fail,None,Yes,Pass,Dry,Pass
2025-12-04,Shift 2,MOLD198,Core Plate,70.9,0.49,0.478,0.099,Fail,Minor,Yes,Pass,Needs Reapply,Pass
2025-12-05,Shift 1,MOLD143,Sprue Bushing,12.8,0.95,0.351,0.06,Pass,Moderate,No,Fail,Needs Reapply,Pass
2025-12-05,Shift 1,MOLD466,Runner Channel,68.7,1.06,0.092,0.114,Fail,None,Yes,Pass,Needs Reapply,Fail
2025-12-05,Shift 1,MOLD189,Vent Groove,64.0,0.79,0.295,0.138,Fail,Moderate,Yes,Pass,Good,Pass
2025-12-05,Shift 2,MOLD992,Sprue Bushing,60.7,0.58,0.493,0.107,Fail,None,Yes,Pass,Needs Reapply,Pass
2025-12-05,Shift 2,MOLD776,Guide Bushing,60.3,0.98,0.078,0.156,Pass,Moderate,No,Fail,Needs Reapply,Fail
2025-12-05,Shift 2,MOLD715,Sprue Bushing,54.5,0.3,0.293,0.043,Pass,Minor,No,Fail,Dry,Pass
2025-12-06,Shift 1,MOLD285,Guide Pin,55.5,0.54,0.248,0.025,Fail,None,No,Pass,Dry,Pass
2025-12-06,Shift 1,MOLD717,Gate Insert,90.5,0.44,0.249,0.173,Pass,Severe,No,Pass,Dry,Fail
2025-12-06,Shift 1,MOLD255,Gate Insert,2.6,0.68,0.457,0.134,Pass,Moderate,No,Fail,Needs Reapply,Pass
2025-12-06,Shift 2,MOLD666,Ejector Plate,9.7,0.13,0.23,0.031,Fail,Severe,No,Pass,Needs Reapply,Pass
2025-12-06,Shift 2,MOLD755,Gate Insert,27.6,0.79,0.442,0.037,Fail,None,Yes,Pass,Dry,Pass
2025-12-06,Shift 2,MOLD502,Clamp Plate,17.7,1.04,0.419,0.107,Pass,Moderate,Yes,Pass,Needs Reapply,Fail
2025-12-07,Shift 1,MOLD129,Vent Groove,10.6,0.1,0.286,0.146,Fail,None,No,Fail,Good,Pass
2025-12-07,Shift 1,MOLD636,Vent Groove,78.2,0.69,0.214,0.159,Fail,Minor,No,Pass,Good,Fail
2025-12-07,Shift 1,MOLD151,Clamp Plate,81.9,0.16,0.189,0.08,Pass,Severe,No,Pass,Needs Reapply,Fail
2025-12-07,Shift 2,MOLD985,Ejector Pins,37.8,0.65,0.204,0.18,Fail,Moderate,Yes,Fail,Needs Reapply,Fail
2025-12-07,Shift 2,MOLD507,Vent Groove,37.7,0.65,0.023,0.176,Fail,Severe,Yes,Pass,Dry,Fail
2025-12-07,Shift 2,MOLD206,Cavity Plate,14.1,0.48,0.052,0.124,Pass,Moderate,Yes,Fail,Needs Reapply,Pass
2025-12-08,Shift 1,MOLD150,Guide Pin,18.8,0.84,0.379,0.146,Fail,Moderate,Yes,Fail,Needs Reapply,Pass
2025-12-08,Shift 1,MOLD389,Cavity Plate,4.9,0.34,0.176,0.197,Fail,Minor,Yes,Pass,Good,Fail
2025-12-08,Shift 1,MOLD424,Ejector Pins,63.2,1.07,0.481,0.103,Fail,Moderate,Yes,Pass,Needs Reapply,Fail
2025-12-08,Shift 2,MOLD270,Hot Runner Manifold,63.4,0.45,0.373,0.111,Pass,Minor,Yes,Fail,Needs Reapply,Pass
2025-12-08,Shift 2,MOLD609,Guide Bushing,53.7,1.02,0.233,0.189,Fail,None,Yes,Fail,Good,Fail
2025-12-08,Shift 2,MOLD434,Hot Runner Manifold,76.7,0.31,0.452,0.199,Pass,None,Yes,Pass,Needs Reapply,Fail
2025-12-09,Shift 1,MOLD239,Guide Bushing,12.3,0.39,0.035,0.133,Fail,None,No,Fail,Good,Pass
2025-12-09,Shift 1,MOLD420,Cavity Plate,50.8,0.27,0.288,0.091,Pass,None,No,Fail,Needs Reapply,Pass
2025-12-09,Shift 1,MOLD292,Guide Pin,57.4,0.85,0.431,0.084,Fail,Severe,No,Pass,Needs Reapply,Pass
2025-12-09,Shift 2,MOLD953,Ejector Pins,52.5,0.72,0.013,0.112,Fail,Minor,Yes,Pass,Needs Reapply,Pass
2025-12-09,Shift 2,MOLD251,Cavity Plate,21.5,0.96,0.368,0.08,Pass,Severe,Yes,Fail,Needs Reapply,Pass
2025-12-09,Shift 2,MOLD235,Sprue Bushing,23.4,0.42,0.064,0.037,Pass,Severe,Yes,Pass,Dry,Pass
2025-12-10,Shift 1,MOLD702,Support Pillar,59.0,0.59,0.187,0.122,Fail,None,Yes,Fail,Good,Pass
2025-12-10,Shift 1,MOLD636,Vent Groove,78.2,0.69,0.214,0.159,Fail,Minor,No,Pass,Good,Fail
2025-12-10,Shift 1,MOLD121,Sprue Bushing,53.9,0.82,0.366,0.185,Pass,None,Yes,Pass,Good,Fail
2025-12-10,Shift 2,MOLD117,Support Pillar,73.5,0.98,0.257,0.109,Fail,Severe,No,Fail,Good,Pass
2025-12-10,Shift 2,MOLD271,Sprue Bushing,33.9,0.55,0.477,0.17,Fail,Severe,Yes,Pass,Dry,Fail
2025-12-10,Shift 2,MOLD551,Cavity Plate,94.3,0.56,0.155,0.034,Pass,Severe,Yes,Fail,Good,Fail
2025-12-11,Shift 1,MOLD121,Sprue Bushing,53.9,0.82,0.366,0.185,Pass,None,Yes,Pass,Good,Fail
2025-12-11,Shift 1,MOLD424,Vent Groove,44.6,0.29,0.432,0.018,Fail,Moderate,No,Pass,Needs Reapply,Pass
2025-12-11,Shift 1,MOLD527,Guide Bushing,22.9,0.92,0.388,0.121,Pass,None,No,Fail,Needs Reapply,Pass
2025-12-11,Shift 2,MOLD783,Hot Runner Manifold,96.2,0.74,0.387,0.167,Fail,None,No,Pass,Needs Reapply,Fail
2025-12-11,Shift 2,MOLD908,Ejector Pins,41.2,0.41,0.263,0.051,Fail,Minor,No,Pass,Dry,Pass
2025-12-11,Shift 2,MOLD741,Guide Pin,60.8,1.03,0.323,0.076,Pass,Severe,No,Fail,Needs Reapply,Fail
2025-12-12,Shift 1,MOLD749,Cavity Plate,55.9,0.18,0.463,0.198,Fail,Moderate,Yes,Fail,Good,Fail
2025-12-12,Shift 1,MOLD526,Runner Channel,63.6,1.13,0.216,0.042,Fail,None,Yes,Fail,Good,Fail
2025-12-12,Shift 1,MOLD327,Guide Pin,33.0,0.36,0.373,0.137,Pass,Severe,Yes,Fail,Dry,Pass
2025-12-12,Shift 2,MOLD880,Lifter,53.9,0.94,0.114,0.14,Pass,Severe,Yes,Fail,Good,Pass
2025-12-12,Shift 2,MOLD840,Clamp Plate,55.1,1.02,0.164,0.176,Fail,Severe,No,Pass,Good,Fail
2025-12-12,Shift 2,MOLD572,Ejector Pins,80.2,0.55,0.407,0.011,Pass,Minor,No,Fail,Good,Fail
2025-12-13,Shift 1,MOLD280,Core Plate,51.5,0.75,0.144,0.031,Fail,Severe,No,Pass,Good,Pass
2025-12-13,Shift 1,MOLD235,Sprue Bushing,23.4,0.42,0.064,0.037,Pass,Severe,Yes,Pass,Dry,Pass
2025-12-13,Shift 1,MOLD692,Guide Pin,96.5,0.49,0.014,0.111,Fail,Minor,No,Pass,Dry,Fail
2025-12-13,Shift 2,MOLD560,Runner Channel,15.0,0.57,0.418,0.128,Fail,Moderate,Yes,Pass,Needs Reapply,Pass
2025-12-13,Shift 2,MOLD819,Slide Unit,46.9,0.95,0.403,0.167,Pass,Severe,No,Pass,Good,Fail
