Date,Shift,Batch ID,Model,Dashboard Type,Display Resolution,Backlight Brightness (nits),Touch Screen Sensitivity (ms),Button Press Response (ms),Wiring Harness Check,CAN Bus Signal Integrity,Boot Time (sec),Software Version,Warning Light Cycle OK,Touch Calibration Status,Tested RPM Reading,Tested Speed Reading (km/h),Tested Fuel Level (%),Tester ID,Pass/Fail
2025-11-07,Shift 2,DASH2674,Highlander,Digital,1280x720,347.3,33.17,24.9,Fail,Pass,4.76,v1.27.1,Yes,Not Calibrated,6332.0,75.0,72.9,EMP362,Pass
2025-11-07,Shift 2,DASH9666,Yaris,Digital,1280x720,495.7,24.49,12.97,Pass,Fail,2.24,v1.27.1,Yes,Not Calibrated,5587.0,67.0,31.3,EMP566,Pass
2025-11-07,Shift 2,DASH8986,Tacoma,Digital,1024x600,383.3,16.25,39.54,Pass,Pass,9.84,v1.25.3,No,Calibrated,1072.0,70.0,64.3,EMP782,Pass
2025-11-08,Shift 1,DASH6761,RAV4,Digital,1280x720,202.9,45.69,23.75,Fail,Pass,7.49,v1.25.3,Yes,Not Calibrated,2639.0,9.0,39.9,EMP857,Pass
2025-11-08,Shift 1,DASH8607,Camry,Hybrid,1024x600,442.5,33.22,31.14,Fail,Fail,8.13,v1.27.1,Yes,Not Calibrated,2186.0,31.0,71.2,EMP771,Pass
2025-11-08,Shift 1,DASH9703,Corolla,Hybrid,800x480,490.4,35.33,39.59,Fail,Fail,6.24,v1.25.3,No,Calibrated,5924.0,112.0,46.0,EMP557,Pass
2025-11-08,Shift 2,DASH6811,Highlander,Hybrid,1024x600,482.7,38.12,24.47,Fail,Pass,2.57,v1.26.0,No,Calibrated,6917.0,111.0,89.4,EMP974,Pass
2025-11-08,Shift 2,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-11-08,Shift 2,DASH8891,Camry,Analog,800x480,277.8,41.36,20.35,Pass,Pass,5.84,v1.24.7,No,Not Calibrated,818.0,141.0,67.8,EMP130,Pass
2025-11-09,Shift 1,DASH8696,Yaris,Digital,1280x720,431.1,48.37,26.14,Pass,Fail,7.18,v1.26.0,Yes,Not Calibrated,6390.0,78.0,33.2,EMP188,Pass
2025-11-09,Shift 1,DASH1784,Highlander,Hybrid,1280x720,477.4,16.09,24.49,Pass,Pass,5.22,v1.25.3,Yes,Not Calibrated,5408.0,224.0,50.1,EMP505,Pass
2025-11-09,Shift 1,DASH8099,Highlander,Analog,1024x600,410.0,11.86,33.32,Fail,Fail,2.23,v1.24.7,No,Not Calibrated,5337.0,2.0,97.2,EMP990,Pass
2025-11-09,Shift 2,DASH9703,Corolla,Hybrid,800x480,490.4,35.33,39.59,Fail,Fail,6.24,v1.25.3,No,Calibrated,5924.0,112.0,46.0,EMP557,Pass
2025-11-09,Shift 2,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-11-09,Shift 2,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-11-10,Shift 1,DASH7516,Corolla,Hybrid,1024x600,391.4,17.84,29.14,Fail,Fail,4.07,v1.27.1,Yes,Calibrated,4389.0,185.0,17.0,EMP782,Pass
2025-11-10,Shift 1,DASH9658,RAV4,Digital,800x480,346.3,33.98,14.01,Pass,Pass,3.66,v1.26.0,No,Calibrated,3839.0,154.0,23.6,EMP600,Pass
2025-11-10,Shift 1,DASH9080,Highlander,Digital,800x480,494.4,28.86,39.4,Fail,Pass,2.87,v1.25.3,No,Not Calibrated,1645.0,207.0,9.4,EMP851,Pass
2025-11-10,Shift 2,DASH1172,Camry,Analog,1024x600,370.8,39.94,21.5,Pass,Pass,4.64,v1.24.7,Yes,Not Calibrated,3041.0,123.0,11.4,EMP421,Pass
2025-11-10,Shift 2,DASH9191,RAV4,Digital,800x480,200.5,46.32,15.94,Fail,Fail,5.71,v1.24.7,No,Not Calibrated,2675.0,92.0,86.7,EMP451,Pass
2025-11-10,Shift 2,DASH8986,Tacoma,Digital,1024x600,383.3,16.25,39.54,Pass,Pass,9.84,v1.25.3,No,Calibrated,1072.0,70.0,64.3,EMP782,Pass
2025-11-11,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-11-11,Shift 1,DASH5614,Corolla,Digital,1280x720,203.8,47.44,17.79,Pass,Pass,8.53,v1.25.3,No,Not Calibrated,5108.0,71.0,86.1,EMP333,Pass
2025-11-11,Shift 1,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-11-11,Shift 2,DASH9115,Tacoma,Analog,800x480,453.5,19.05,32.0,Pass,Fail,5.19,v1.27.1,No,Calibrated,5029.0,197.0,16.7,EMP916,Pass
2025-11-11,Shift 2,DASH8510,Corolla,Analog,1024x600,210.1,35.11,10.55,Fail,Pass,3.19,v1.25.3,Yes,Not Calibrated,4604.0,221.0,55.6,EMP454,Pass
2025-11-11,Shift 2,DASH2182,Tacoma,Analog,800x480,405.1,20.56,39.93,Pass,Pass,7.18,v1.24.7,No,Not Calibrated,807.0,151.0,17.3,EMP462,Pass
2025-11-12,Shift 1,DASH1771,Tacoma,Digital,1280x720,483.3,36.53,13.43,Pass,Fail,9.92,v1.24.7,Yes,Not Calibrated,2654.0,183.0,49.6,EMP696,Pass
2025-11-12,Shift 1,DASH8560,Corolla,Hybrid,800x480,365.8,44.26,30.95,Pass,Fail,4.88,v1.27.1,No,Not Calibrated,4961.0,12.0,93.3,EMP894,Pass
2025-11-12,Shift 1,DASH8607,Camry,Hybrid,1024x600,442.5,33.22,31.14,Fail,Fail,8.13,v1.27.1,Yes,Not Calibrated,2186.0,31.0,71.2,EMP771,Pass
2025-11-12,Shift 2,DASH4678,Tacoma,Analog,1280x720,268.9,44.42,17.39,Fail,Fail,4.48,v1.25.3,Yes,Calibrated,2283.0,9.0,99.5,EMP253,Pass
2025-11-12,Shift 2,DASH7733,Yaris,Analog,1024x600,221.6,38.93,13.11,Fail,Pass,6.31,v1.25.3,No,Not Calibrated,4311.0,202.0,10.2,EMP485,Pass
2025-11-12,Shift 2,DASH5520,Camry,Digital,1024x600,400.8,33.91,26.53,Pass,Fail,6.03,v1.27.1,No,Not Calibrated,1243.0,15.0,43.6,EMP509,Pass
2025-11-13,Shift 1,DASH6648,Yaris,Hybrid,800x480,274.0,29.63,33.95,Pass,Fail,8.89,v1.27.1,No,Calibrated,3604.0,204.0,84.8,EMP436,Pass
2025-11-13,Shift 1,DASH2916,Yaris,Hybrid,800x480,396.6,47.5,31.59,Fail,Pass,5.72,v1.24.7,No,Calibrated,1070.0,159.0,33.2,EMP468,Pass
2025-11-13,Shift 1,DASH9282,Yaris,Hybrid,1024x600,304.8,14.42,12.0,Fail,Fail,5.99,v1.24.7,No,Not Calibrated,1103.0,62.0,94.8,EMP271,Pass
2025-11-13,Shift 2,DASH7316,Camry,Digital,1024x600,339.8,39.03,25.07,Pass,Pass,9.14,v1.26.0,No,Calibrated,5342.0,204.0,70.6,EMP340,Pass
2025-11-13,Shift 2,DASH7624,Highlander,Analog,800x480,236.3,25.98,21.43,Fail,Fail,6.16,v1.25.3,No,Calibrated,3746.0,68.0,27.5,EMP895,Pass
2025-11-13,Shift 2,DASH7120,Corolla,Digital,1280x720,457.3,34.72,28.75,Pass,Fail,7.73,v1.25.3,No,Not Calibrated,6597.0,149.0,63.5,EMP664,Pass
2025-11-14,Shift 1,DASH4595,Yaris,Analog,1280x720,409.1,14.25,24.31,Pass,Pass,8.02,v1.27.1,Yes,Not Calibrated,4015.0,90.0,79.6,EMP787,Pass
2025-11-14,Shift 1,DASH7516,Corolla,Hybrid,1024x600,391.4,17.84,29.14,Fail,Fail,4.07,v1.27.1,Yes,Calibrated,4389.0,185.0,17.0,EMP782,Pass
2025-11-14,Shift 1,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-11-14,Shift 2,DASH7624,Highlander,Analog,800x480,236.3,25.98,21.43,Fail,Fail,6.16,v1.25.3,No,Calibrated,3746.0,68.0,27.5,EMP895,Pass
2025-11-14,Shift 2,DASH5094,Highlander,Hybrid,800x480,338.2,27.22,39.04,Pass,Pass,6.96,v1.25.3,Yes,Calibrated,3656.0,5.0,64.7,EMP909,Pass
2025-11-14,Shift 2,DASH3349,Camry,Hybrid,1280x720,485.2,12.7,16.55,Fail,Fail,8.33,v1.27.1,No,Calibrated,6438.0,212.0,62.3,EMP277,Pass
2025-11-15,Shift 1,DASH7210,Camry,Analog,800x480,450.3,34.38,39.55,Fail,Pass,2.5,v1.26.0,No,Not Calibrated,5704.0,204.0,54.2,EMP367,Pass
2025-11-15,Shift 1,DASH2674,Highlander,Digital,1280x720,347.3,33.17,24.9,Fail,Pass,4.76,v1.27.1,Yes,Not Calibrated,6332.0,75.0,72.9,EMP362,Pass
2025-11-15,Shift 1,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-11-15,Shift 2,DASH9080,Highlander,Digital,800x480,494.4,28.86,39.4,Fail,Pass,2.87,v1.25.3,No,Not Calibrated,1645.0,207.0,9.4,EMP851,Pass
2025-11-15,Shift 2,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-11-15,Shift 2,DASH1726,Yaris,Hybrid,800x480,382.3,17.91,32.36,Fail,Fail,3.95,v1.27.1,Yes,Not Calibrated,6730.0,135.0,25.0,EMP503,Pass
2025-11-16,Shift 1,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-11-16,Shift 1,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-11-16,Shift 1,DASH8749,Yaris,Analog,800x480,457.8,18.73,39.47,Fail,Fail,3.86,v1.26.0,Yes,Calibrated,2289.0,39.0,55.1,EMP944,Pass
2025-11-16,Shift 2,DASH7062,Yaris,Digital,800x480,307.1,43.01,11.29,Pass,Fail,9.05,v1.24.7,No,Calibrated,3467.0,216.0,18.8,EMP872,Pass
2025-11-16,Shift 2,DASH1836,RAV4,Hybrid,800x480,355.8,11.33,35.85,Fail,Pass,2.34,v1.24.7,No,Calibrated,4414.0,122.0,66.7,EMP706,Pass
2025-11-16,Shift 2,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-11-17,Shift 1,DASH4167,Camry,Digital,1280x720,242.4,38.07,36.56,Pass,Pass,2.95,v1.24.7,Yes,Not Calibrated,1301.0,95.0,64.7,EMP462,Pass
2025-11-17,Shift 1,DASH6856,Highlander,Hybrid,1280x720,370.4,35.33,24.87,Pass,Pass,3.46,v1.24.7,No,Calibrated,6715.0,86.0,68.5,EMP390,Pass
2025-11-17,Shift 1,DASH7403,Camry,Digital,1024x600,369.9,20.76,29.88,Pass,Fail,7.0,v1.27.1,Yes,Calibrated,1111.0,216.0,19.1,EMP502,Pass
2025-11-17,Shift 2,DASH3349,Camry,Hybrid,1280x720,485.2,12.7,16.55,Fail,Fail,8.33,v1.27.1,No,Calibrated,6438.0,212.0,62.3,EMP277,Pass
2025-11-17,Shift 2,DASH2040,Yaris,Analog,1280x720,468.4,25.09,11.76,Fail,Pass,3.03,v1.27.1,No,Calibrated,1017.0,103.0,5.1,EMP637,Pass
2025-11-17,Shift 2,DASH1389,Camry,Analog,800x480,396.3,26.56,36.75,Fail,Pass,7.51,v1.27.1,No,Not Calibrated,1179.0,107.0,91.5,EMP516,Pass
2025-11-18,Shift 1,DASH3988,Highlander,Digital,1024x600,215.1,38.49,36.12,Fail,Fail,4.47,v1.26.0,Yes,Not Calibrated,1210.0,198.0,30.0,EMP356,Pass
2025-11-18,Shift 1,DASH7028,Camry,Analog,800x480,208.7,46.55,33.22,Fail,Pass,7.62,v1.26.0,No,Calibrated,755.0,155.0,15.7,EMP915,Pass
2025-11-18,Shift 1,DASH9080,Highlander,Digital,800x480,494.4,28.86,39.4,Fail,Pass,2.87,v1.25.3,No,Not Calibrated,1645.0,207.0,9.4,EMP851,Pass
2025-11-18,Shift 2,DASH6392,RAV4,Hybrid,800x480,426.1,48.8,37.34,Fail,Fail,6.09,v1.25.3,Yes,Not Calibrated,2608.0,218.0,38.8,EMP908,Pass
2025-11-18,Shift 2,DASH4786,Camry,Hybrid,800x480,447.9,14.73,25.53,Fail,Pass,9.64,v1.25.3,Yes,Calibrated,1117.0,227.0,26.3,EMP725,Pass
2025-11-18,Shift 2,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-11-19,Shift 1,DASH7191,Tacoma,Digital,1024x600,220.0,41.89,21.56,Pass,Fail,6.71,v1.27.1,No,Calibrated,1290.0,15.0,23.8,EMP435,Pass
2025-11-19,Shift 1,DASH7976,Yaris,Digital,1024x600,455.3,45.05,18.25,Fail,Pass,2.69,v1.25.3,Yes,Calibrated,6383.0,102.0,26.9,EMP878,Pass
2025-11-19,Shift 1,DASH1226,Yaris,Analog,800x480,212.5,36.53,28.76,Fail,Fail,7.54,v1.25.3,No,Calibrated,5632.0,114.0,40.9,EMP850,Pass
2025-11-19,Shift 2,DASH4301,Tacoma,Analog,800x480,366.6,46.49,32.18,Pass,Pass,6.38,v1.26.0,No,Not Calibrated,3419.0,119.0,1.4,EMP958,Pass
2025-11-19,Shift 2,DASH6392,RAV4,Hybrid,800x480,426.1,48.8,37.34,Fail,Fail,6.09,v1.25.3,Yes,Not Calibrated,2608.0,218.0,38.8,EMP908,Pass
2025-11-19,Shift 2,DASH4570,RAV4,Hybrid,1024x600,465.9,34.42,31.51,Pass,Fail,6.57,v1.24.7,No,Not Calibrated,1456.0,152.0,97.6,EMP197,Pass
2025-11-20,Shift 1,DASH1226,Yaris,Analog,800x480,212.5,36.53,28.76,Fail,Fail,7.54,v1.25.3,No,Calibrated,5632.0,114.0,40.9,EMP850,Pass
2025-11-20,Shift 1,DASH9663,Camry,Digital,1280x720,400.5,42.7,21.36,Pass,Pass,4.51,v1.25.3,Yes,Calibrated,3253.0,182.0,74.9,EMP821,Pass
2025-11-20,Shift 1,DASH9690,Tacoma,Analog,800x480,352.8,23.0,20.44,Pass,Pass,6.93,v1.24.7,No,Calibrated,5680.0,208.0,97.1,EMP393,Pass
2025-11-20,Shift 2,DASH8565,RAV4,Digital,1024x600,298.8,15.87,34.68,Fail,Pass,5.8,v1.27.1,No,Calibrated,5935.0,212.0,59.5,EMP263,Pass
2025-11-20,Shift 2,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-11-20,Shift 2,DASH3972,Camry,Digital,1024x600,494.3,36.22,18.34,Pass,Fail,2.82,v1.26.0,Yes,Calibrated,3962.0,30.0,80.1,EMP109,Pass
2025-11-21,Shift 1,DASH4856,Tacoma,Hybrid,800x480,289.1,22.28,28.6,Fail,Fail,8.02,v1.26.0,Yes,Calibrated,3785.0,108.0,52.3,EMP206,Pass
2025-11-21,Shift 1,DASH9703,Corolla,Hybrid,800x480,490.4,35.33,39.59,Fail,Fail,6.24,v1.25.3,No,Calibrated,5924.0,112.0,46.0,EMP557,Pass
2025-11-21,Shift 1,DASH1980,Camry,Analog,800x480,392.1,48.37,13.78,Fail,Pass,5.2,v1.25.3,No,Calibrated,5877.0,35.0,47.3,EMP406,Pass
2025-11-21,Shift 2,DASH8392,Camry,Hybrid,800x480,309.1,42.88,38.95,Pass,Pass,3.23,v1.27.1,Yes,Not Calibrated,3666.0,83.0,73.8,EMP189,Pass
2025-11-21,Shift 2,DASH8313,Highlander,Hybrid,1024x600,399.6,10.09,14.64,Fail,Fail,6.88,v1.26.0,No,Calibrated,6659.0,0.0,22.6,EMP790,Pass
2025-11-21,Shift 2,DASH4138,Corolla,Digital,1280x720,474.2,35.75,27.81,Pass,Fail,7.02,v1.25.3,Yes,Calibrated,1094.0,186.0,30.4,EMP525,Pass
2025-11-22,Shift 1,DASH2916,Yaris,Hybrid,800x480,396.6,47.5,31.59,Fail,Pass,5.72,v1.24.7,No,Calibrated,1070.0,159.0,33.2,EMP468,Pass
2025-11-22,Shift 1,DASH2182,Tacoma,Analog,800x480,405.1,20.56,39.93,Pass,Pass,7.18,v1.24.7,No,Not Calibrated,807.0,151.0,17.3,EMP462,Pass
2025-11-22,Shift 1,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-11-22,Shift 2,DASH4063,Camry,Digital,1280x720,260.2,36.5,31.77,Fail,Pass,9.19,v1.25.3,No,Not Calibrated,5037.0,47.0,87.3,EMP634,Pass
2025-11-22,Shift 2,DASH3592,Highlander,Hybrid,1280x720,393.8,37.29,15.62,Fail,Fail,3.12,v1.27.1,Yes,Calibrated,4723.0,185.0,79.6,EMP940,Pass
2025-11-22,Shift 2,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-11-23,Shift 1,DASH4098,Camry,Analog,1280x720,491.5,39.54,26.34,Fail,Fail,9.95,v1.27.1,No,Calibrated,3971.0,184.0,3.4,EMP558,Pass
2025-11-23,Shift 1,DASH9878,Corolla,Analog,1024x600,355.5,25.88,18.14,Pass,Pass,5.29,v1.25.3,No,Calibrated,6392.0,30.0,66.7,EMP153,Pass
2025-11-23,Shift 1,DASH8560,Corolla,Hybrid,800x480,365.8,44.26,30.95,Pass,Fail,4.88,v1.27.1,No,Not Calibrated,4961.0,12.0,93.3,EMP894,Pass
2025-11-23,Shift 2,DASH8493,Corolla,Digital,1280x720,333.0,17.72,26.46,Pass,Fail,6.68,v1.26.0,No,Not Calibrated,6350.0,183.0,6.8,EMP810,Pass
2025-11-23,Shift 2,DASH1726,Yaris,Hybrid,800x480,382.3,17.91,32.36,Fail,Fail,3.95,v1.27.1,Yes,Not Calibrated,6730.0,135.0,25.0,EMP503,Pass
2025-11-23,Shift 2,DASH1172,Camry,Analog,1024x600,370.8,39.94,21.5,Pass,Pass,4.64,v1.24.7,Yes,Not Calibrated,3041.0,123.0,11.4,EMP421,Pass
2025-11-24,Shift 1,DASH1172,Camry,Analog,1024x600,370.8,39.94,21.5,Pass,Pass,4.64,v1.24.7,Yes,Not Calibrated,3041.0,123.0,11.4,EMP421,Pass
2025-11-24,Shift 1,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-11-24,Shift 1,DASH1452,RAV4,Analog,1280x720,301.7,22.83,32.05,Fail,Pass,6.06,v1.24.7,No,Calibrated,5344.0,122.0,71.3,EMP395,Pass
2025-11-24,Shift 2,DASH4856,Tacoma,Hybrid,800x480,289.1,22.28,28.6,Fail,Fail,8.02,v1.26.0,Yes,Calibrated,3785.0,108.0,52.3,EMP206,Pass
2025-11-24,Shift 2,DASH3988,Highlander,Digital,1024x600,215.1,38.49,36.12,Fail,Fail,4.47,v1.26.0,Yes,Not Calibrated,1210.0,198.0,30.0,EMP356,Pass
2025-11-24,Shift 2,DASH6039,Yaris,Hybrid,800x480,232.9,15.36,20.41,Pass,Pass,3.42,v1.25.3,No,Not Calibrated,952.0,190.0,51.8,EMP645,Pass
2025-11-25,Shift 1,DASH4678,Tacoma,Analog,1280x720,268.9,44.42,17.39,Fail,Fail,4.48,v1.25.3,Yes,Calibrated,2283.0,9.0,99.5,EMP253,Pass
2025-11-25,Shift 1,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-11-25,Shift 1,DASH8891,Camry,Analog,800x480,277.8,41.36,20.35,Pass,Pass,5.84,v1.24.7,No,Not Calibrated,818.0,141.0,67.8,EMP130,Pass
2025-11-25,Shift 2,DASH6989,Highlander,Digital,1280x720,376.7,17.46,20.08,Fail,Fail,8.3,v1.25.3,Yes,Not Calibrated,2758.0,4.0,78.7,EMP626,Pass
2025-11-25,Shift 2,DASH8772,Camry,Hybrid,1024x600,316.1,29.34,19.44,Fail,Pass,6.0,v1.25.3,No,Not Calibrated,6405.0,166.0,12.7,EMP607,Pass
2025-11-25,Shift 2,DASH6856,Highlander,Hybrid,1280x720,370.4,35.33,24.87,Pass,Pass,3.46,v1.24.7,No,Calibrated,6715.0,86.0,68.5,EMP390,Pass
2025-11-26,Shift 1,DASH2916,Yaris,Hybrid,800x480,396.6,47.5,31.59,Fail,Pass,5.72,v1.24.7,No,Calibrated,1070.0,159.0,33.2,EMP468,Pass
2025-11-26,Shift 1,DASH6856,Highlander,Hybrid,1280x720,370.4,35.33,24.87,Pass,Pass,3.46,v1.24.7,No,Calibrated,6715.0,86.0,68.5,EMP390,Pass
2025-11-26,Shift 1,DASH8894,Yaris,Digital,1024x600,282.8,15.05,38.19,Pass,Fail,7.06,v1.26.0,No,Calibrated,1628.0,175.0,58.4,EMP342,Pass
2025-11-26,Shift 2,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-11-26,Shift 2,DASH2792,Highlander,Analog,1024x600,480.6,17.29,27.25,Pass,Pass,8.2,v1.25.3,Yes,Calibrated,2317.0,148.0,41.8,EMP733,Pass
2025-11-26,Shift 2,DASH8511,Corolla,Hybrid,1280x720,211.9,42.63,32.85,Fail,Fail,2.55,v1.25.3,Yes,Not Calibrated,5889.0,161.0,59.1,EMP218,Pass
2025-11-27,Shift 1,DASH1959,Corolla,Hybrid,1024x600,204.5,40.86,39.35,Fail,Fail,6.33,v1.24.7,Yes,Not Calibrated,6241.0,64.0,97.4,EMP785,Pass
2025-11-27,Shift 1,DASH2327,Camry,Digital,1280x720,461.7,41.91,29.69,Pass,Fail,4.79,v1.25.3,No,Calibrated,1311.0,158.0,5.5,EMP709,Pass
2025-11-27,Shift 1,DASH1382,Camry,Digital,1024x600,307.0,19.0,38.39,Fail,Pass,8.95,v1.27.1,No,Not Calibrated,5629.0,229.0,41.2,EMP475,Pass
2025-11-27,Shift 2,DASH6176,Tacoma,Digital,1024x600,441.0,47.58,35.72,Pass,Pass,5.11,v1.24.7,Yes,Not Calibrated,5096.0,14.0,23.7,EMP847,Pass
2025-11-27,Shift 2,DASH7516,Corolla,Hybrid,1024x600,391.4,17.84,29.14,Fail,Fail,4.07,v1.27.1,Yes,Calibrated,4389.0,185.0,17.0,EMP782,Pass
2025-11-27,Shift 2,DASH8040,Corolla,Digital,1024x600,296.7,27.24,29.64,Fail,Fail,9.05,v1.26.0,No,Calibrated,4427.0,148.0,11.7,EMP956,Pass
2025-11-28,Shift 1,DASH2125,Tacoma,Hybrid,1280x720,338.1,20.54,25.04,Pass,Fail,4.85,v1.24.7,No,Not Calibrated,6415.0,126.0,99.2,EMP542,Pass
2025-11-28,Shift 1,DASH9282,Yaris,Hybrid,1024x600,304.8,14.42,12.0,Fail,Fail,5.99,v1.24.7,No,Not Calibrated,1103.0,62.0,94.8,EMP271,Pass
2025-11-28,Shift 1,DASH8875,Corolla,Analog,1024x600,311.6,32.1,39.86,Fail,Fail,3.19,v1.26.0,Yes,Calibrated,5765.0,158.0,25.2,EMP272,Pass
2025-11-28,Shift 2,DASH7488,Highlander,Digital,1280x720,493.7,19.64,36.85,Fail,Fail,4.94,v1.25.3,No,Not Calibrated,1393.0,50.0,7.5,EMP411,Pass
2025-11-28,Shift 2,DASH6176,Tacoma,Digital,1024x600,441.0,47.58,35.72,Pass,Pass,5.11,v1.24.7,Yes,Not Calibrated,5096.0,14.0,23.7,EMP847,Pass
2025-11-28,Shift 2,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-11-29,Shift 1,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-11-29,Shift 1,DASH8099,Highlander,Analog,1024x600,410.0,11.86,33.32,Fail,Fail,2.23,v1.24.7,No,Not Calibrated,5337.0,2.0,97.2,EMP990,Pass
2025-11-29,Shift 1,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-11-29,Shift 2,DASH7028,Camry,Analog,800x480,208.7,46.55,33.22,Fail,Pass,7.62,v1.26.0,No,Calibrated,755.0,155.0,15.7,EMP915,Pass
2025-11-29,Shift 2,DASH2953,Corolla,Digital,1024x600,468.8,38.1,23.51,Fail,Pass,9.96,v1.25.3,No,Not Calibrated,830.0,139.0,70.3,EMP465,Pass
2025-11-29,Shift 2,DASH6320,RAV4,Analog,1280x720,212.7,17.73,33.41,Pass,Fail,7.96,v1.25.3,Yes,Not Calibrated,6873.0,177.0,70.8,EMP491,Pass
2025-11-30,Shift 1,DASH3225,Tacoma,Digital,1024x600,438.4,13.18,20.06,Fail,Fail,3.97,v1.26.0,Yes,Not Calibrated,6081.0,125.0,49.8,EMP342,Pass
2025-11-30,Shift 1,DASH6176,Tacoma,Digital,1024x600,441.0,47.58,35.72,Pass,Pass,5.11,v1.24.7,Yes,Not Calibrated,5096.0,14.0,23.7,EMP847,Pass
2025-11-30,Shift 1,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-11-30,Shift 2,DASH8894,Yaris,Digital,1024x600,282.8,15.05,38.19,Pass,Fail,7.06,v1.26.0,No,Calibrated,1628.0,175.0,58.4,EMP342,Pass
2025-11-30,Shift 2,DASH4000,RAV4,Analog,1024x600,403.2,13.1,18.15,Fail,Fail,8.72,v1.25.3,No,Calibrated,5025.0,30.0,72.2,EMP936,Pass
2025-11-30,Shift 2,DASH3049,Tacoma,Digital,800x480,203.4,10.17,36.03,Fail,Pass,9.64,v1.27.1,No,Not Calibrated,2977.0,83.0,11.5,EMP612,Pass
2025-12-01,Shift 1,DASH2040,Yaris,Analog,1280x720,468.4,25.09,11.76,Fail,Pass,3.03,v1.27.1,No,Calibrated,1017.0,103.0,5.1,EMP637,Pass
2025-12-01,Shift 1,DASH8604,Camry,Analog,800x480,331.0,34.98,24.39,Fail,Pass,8.72,v1.25.3,Yes,Calibrated,6416.0,158.0,65.9,EMP788,Pass
2025-12-01,Shift 1,DASH7098,Highlander,Hybrid,1280x720,376.6,39.7,16.77,Pass,Pass,8.97,v1.26.0,Yes,Not Calibrated,6762.0,104.0,22.5,EMP358,Pass
